Element,Item,Year,value_fm
Import,Spices nes,1944,873.3333333333329
Import,Spices nes,1945,894.444444444444
Import,Spices nes,1946,915.555555555555
Import,Spices nes,1947,936.666666666667
Import,Spices nes,1948,957.7777777777779
Import,Spices nes,1949,978.888888888889
Import,Spices nes,1950,1000
Import,Spices nes,1951,1000
Import,Spices nes,1952,971.428571428571
Import,Spices nes,1953,942.857142857143
Import,Spices nes,1954,914.285714285714
Import,Spices nes,1955,885.714285714286
Import,Spices nes,1956,857.142857142857
Import,Spices nes,1957,828.571428571429
Import,Spices nes,1958,800
Import,Spices nes,1959,700
Import,Spices nes,1960,768.6666666666671
Import,Sugar refined,1860,28205
Import,Sugar refined,1861,33854
Import,Sugar refined,1862,37110
Import,Sugar refined,1863,40194
Import,Sugar refined,1864,36403
Import,Sugar refined,1865,37386
Import,Sugar refined,1866,32628
Import,Sugar refined,1867,27051
Import,Sugar refined,1868,28835
Import,Sugar refined,1869,28948
Import,Sugar refined,1870,32766
Import,Sugar refined,1871,29981
Import,Sugar refined,1872,26482
Import,Sugar refined,1873,31377
Import,Sugar refined,1874,26768
Import,Sugar refined,1875,22262
Import,Sugar refined,1876,32597
Import,Sugar refined,1877,23432
Import,Sugar refined,1878,22790
Import,Sugar refined,1879,25039
Import,Sugar refined,1880,21321
Import,Sugar refined,1881,25864
Import,Sugar refined,1882,25551
Import,Sugar refined,1883,31087
Import,Sugar refined,1884,30734
Import,Sugar refined,1885,30459
Import,Sugar refined,1886,32625.999999999996
Import,Sugar refined,1887,29743
Import,Sugar refined,1888,29353
Import,Sugar refined,1889,35523
Import,Sugar refined,1890,45791
Import,Sugar refined,1891,30230
Import,Sugar refined,1892,45232
Import,Sugar refined,1893,12979
Import,Sugar refined,1894,21487
Import,Sugar refined,1895,19003
Import,Sugar refined,1896,17180
Import,Sugar refined,1897,13215
Import,Sugar refined,1898,4094.0000000000005
Import,Sugar refined,1899,4431
Import,Sugar refined,1900,457
Import,Sugar refined,1901,68
Import,Sugar refined,1902,43
Import,Sugar refined,1903,89
Import,Sugar refined,1904,116
Import,Sugar refined,1905,35
Import,Sugar refined,1906,18
Import,Sugar refined,1907,20
Import,Sugar refined,1908,23
Import,Sugar refined,1909,34
Import,Sugar refined,1910,19
Import,Sugar refined,1911,20
Import,Sugar refined,1912,17
Import,Sugar refined,1913,23
Import,Sugar refined,1914,26
Import,Sugar refined,1915,48
Import,Sugar refined,1916,18335
Import,Sugar refined,1917,39189
Import,Sugar refined,1918,15198
Import,Sugar refined,1919,29714
Import,Sugar refined,1920,51648
Import,Sugar refined,1921,34677.3333333333
Import,Sugar refined,1922,17706.6666666667
Import,Sugar refined,1923,736
Import,Sugar refined,1924,26200
Import,Sugar refined,1925,925
Import,Sugar refined,1926,410
Import,Sugar refined,1927,6440
Import,Sugar refined,1928,5010
Import,Sugar refined,1929,710
Import,Sugar refined,1930,150
Import,Sugar refined,1931,120
Import,Sugar refined,1932,524
Import,Sugar refined,1933,20
Import,Sugar refined,1934,40
Import,Sugar refined,1935,50
Import,Sugar refined,1936,7658.4000000000005
Import,Sugar refined,1937,15243.800000000001
Import,Sugar refined,1938,22829.2
Import,Sugar refined,1939,14260
Import,Sugar refined,1940,38010
Import,Sugar refined,1941,7570
Import,Sugar refined,1942,27970
Import,Sugar refined,1943,106490
Import,Sugar refined,1944,112370
Import,Sugar refined,1945,51420
Import,Sugar refined,1946,19200
Import,Sugar refined,1947,11500
Import,Sugar refined,1948,14600
Import,Sugar refined,1949,11800
Import,Sugar refined,1950,19600
Import,Sugar refined,1951,25100
Import,Sugar refined,1952,17300
Import,Sugar refined,1953,14600
Import,Sugar refined,1954,14000
Import,Sugar refined,1955,31700
Import,Sugar refined,1956,22200
Import,Sugar refined,1957,39000
Import,Sugar refined,1958,149500
Import,Sugar refined,1959,42000
Import,Sugar refined,1960,47195
Import,Tallow,1860,104.92
Import,Tallow,1861,139.946666666667
Import,Tallow,1862,174.97333333333302
Import,Tallow,1863,210
Import,Tallow,1864,327.058823529412
Import,Tallow,1865,444.117647058824
Import,Tallow,1866,561.176470588235
Import,Tallow,1867,678.2352941176471
Import,Tallow,1868,795.294117647059
Import,Tallow,1869,912.35294117647
Import,Tallow,1870,1029.41176470588
Import,Tallow,1871,1146.4705882352898
Import,Tallow,1872,1263.52941176471
Import,Tallow,1873,1380.5882352941198
Import,Tallow,1874,1497.64705882353
Import,Tallow,1875,1614.70588235294
Import,Tallow,1876,1731.76470588235
Import,Tallow,1877,1848.82352941176
Import,Tallow,1878,1965.88235294118
Import,Tallow,1879,2082.94117647059
Import,Tallow,1880,2200
Import,Tallow,1881,3294.2999999999997
Import,Tallow,1882,4388.6
Import,Tallow,1883,5482.9
Import,Tallow,1884,6577.200000000001
Import,Tallow,1885,7671.5
Import,Tallow,1886,8765.800000000001
Import,Tallow,1887,9860.099999999999
Import,Tallow,1888,10954.4
Import,Tallow,1889,12048.7
Import,Tallow,1890,13143
Import,Tallow,1891,13168.699999999999
Import,Tallow,1892,13194.4
Import,Tallow,1893,13220.1
Import,Tallow,1894,13245.8
Import,Tallow,1895,13271.5
Import,Tallow,1896,13297.2
Import,Tallow,1897,13322.900000000001
Import,Tallow,1898,13348.599999999999
Import,Tallow,1899,13374.3
Import,Tallow,1900,13400
Import,Tallow,1901,13280
Import,Tallow,1902,13160
Import,Tallow,1903,13040
Import,Tallow,1904,12920
Import,Tallow,1905,12800
Import,Tallow,1906,12680
Import,Tallow,1907,12560
Import,Tallow,1908,12440
Import,Tallow,1909,12320
Import,Tallow,1910,12200
Import,Tallow,1911,12400
Import,Tallow,1912,12600
Import,Tallow,1913,12800
Import,Tallow,1914,13000
Import,Tallow,1915,11050
Import,Tallow,1916,9100
Import,Tallow,1917,8800
Import,Tallow,1918,4500
Import,Tallow,1919,6111
Import,Tallow,1920,6690
Import,Tallow,1921,6140.66666666667
Import,Tallow,1922,5591.33333333333
Import,Tallow,1923,5042
Import,Tallow,1924,7597
Import,Tallow,1925,8646
Import,Tallow,1926,8868
Import,Tallow,1927,9090
Import,Tallow,1928,9312
Import,Tallow,1929,10640
Import,Tallow,1930,8141.999999999999
Import,Tallow,1931,11911
Import,Tallow,1932,14125
Import,Tallow,1933,16164.000000000002
Import,Tallow,1934,13460
Import,Tallow,1935,13371
Import,Tallow,1936,11096.8
Import,Tallow,1937,8822.6
Import,Tallow,1938,6548.4
Import,Tallow,1939,4274.200000000001
Import,Tallow,1940,2000
Import,Tallow,1941,3000
Import,Tallow,1942,2600
Import,Tallow,1943,2400
Import,Tallow,1944,2242.8571428571404
Import,Tallow,1945,2085.71428571429
Import,Tallow,1946,1928.57142857143
Import,Tallow,1947,1771.42857142857
Import,Tallow,1948,1614.2857142857101
Import,Tallow,1949,1457
Import,Tallow,1950,2700
Import,Tallow,1951,3600
Import,Tallow,1952,4000
Import,Tallow,1953,6300
Import,Tallow,1954,2700
Import,Tallow,1955,9400
Import,Tallow,1956,19000
Import,Tallow,1957,23100
Import,Tallow,1958,12200
Import,Tallow,1959,17300
Import,Tallow,1960,30314
Import,Tea,1860,40
Import,Tea,1861,40.9
Import,Tea,1862,41.8
Import,Tea,1863,42.7
Import,Tea,1864,43.6
Import,Tea,1865,44.5
Import,Tea,1866,45.400000000000006
Import,Tea,1867,46.300000000000004
Import,Tea,1868,47.199999999999996
Import,Tea,1869,48.099999999999994
Import,Tea,1870,49
Import,Tea,1871,52.5833333333333
Import,Tea,1872,56.1666666666667
Import,Tea,1873,59.75
Import,Tea,1874,63.3333333333333
Import,Tea,1875,66.9166666666667
Import,Tea,1876,70.5
Import,Tea,1877,74.0833333333333
Import,Tea,1878,77.6666666666667
Import,Tea,1879,81.25
Import,Tea,1880,84.8333333333333
Import,Tea,1881,88.4166666666667
Import,Tea,1882,92
Import,Tea,1883,91.875
Import,Tea,1884,91.75
Import,Tea,1885,91.625
Import,Tea,1886,91.5
Import,Tea,1887,91.375
Import,Tea,1888,91.25
Import,Tea,1889,91.125
Import,Tea,1890,91
Import,Tea,1891,102.3
Import,Tea,1892,113.60000000000001
Import,Tea,1893,124.89999999999999
Import,Tea,1894,136.2
Import,Tea,1895,147.5
Import,Tea,1896,158.79999999999998
Import,Tea,1897,170.1
Import,Tea,1898,181.4
Import,Tea,1899,192.70000000000002
Import,Tea,1900,204
Import,Tea,1901,196.39999999999998
Import,Tea,1902,188.79999999999998
Import,Tea,1903,181.2
Import,Tea,1904,173.6
Import,Tea,1905,166
Import,Tea,1906,164
Import,Tea,1907,162
Import,Tea,1908,160
Import,Tea,1909,160
Import,Tea,1910,150
Import,Tea,1911,140
Import,Tea,1912,180
Import,Tea,1913,210
Import,Tea,1914,121.89999999999999
Import,Tea,1915,170
Import,Tea,1916,203.8
Import,Tea,1917,130
Import,Tea,1918,140
Import,Tea,1919,180
Import,Tea,1920,120
Import,Tea,1921,100
Import,Tea,1922,130
Import,Tea,1923,130
Import,Tea,1924,130
Import,Tea,1925,130
Import,Tea,1926,150
Import,Tea,1927,170
Import,Tea,1928,160
Import,Tea,1929,160
Import,Tea,1930,150
Import,Tea,1931,110
Import,Tea,1932,130
Import,Tea,1933,138
Import,Tea,1934,140
Import,Tea,1935,126
Import,Tea,1936,110
Import,Tea,1937,90
Import,Tea,1938,70
Import,Tea,1939,14
Import,Tea,1940,29
Import,Tea,1941,12
Import,Tea,1942,30
Import,Tea,1943,2
Import,Tea,1944,31
Import,Tea,1945,109
Import,Tea,1946,6.44444444444445
Import,Tea,1947,5.33333333333334
Import,Tea,1948,4.222222222222229
Import,Tea,1949,3.1111111111111103
Import,Tea,1950,2
Import,Tea,1951,2
Import,Tea,1952,81.60000000000001
Import,Tea,1953,161.20000000000002
Import,Tea,1954,240.79999999999998
Import,Tea,1955,500
Import,Tea,1956,800
Import,Tea,1957,800
Import,Tea,1958,200
Import,Tea,1959,100
Import,Tea,1960,330
Import,"Tobacco, unmanufactured",1860,13664
Import,"Tobacco, unmanufactured",1861,10318
Import,"Tobacco, unmanufactured",1862,9023
Import,"Tobacco, unmanufactured",1863,9574
Import,"Tobacco, unmanufactured",1864,11303
Import,"Tobacco, unmanufactured",1865,16675
Import,"Tobacco, unmanufactured",1866,10882
Import,"Tobacco, unmanufactured",1867,10372
Import,"Tobacco, unmanufactured",1868,13448
Import,"Tobacco, unmanufactured",1869,14293
Import,"Tobacco, unmanufactured",1870,8131
Import,"Tobacco, unmanufactured",1871,9572
Import,"Tobacco, unmanufactured",1872,9622
Import,"Tobacco, unmanufactured",1873,11988
Import,"Tobacco, unmanufactured",1874,15869
Import,"Tobacco, unmanufactured",1875,14852
Import,"Tobacco, unmanufactured",1876,14238
Import,"Tobacco, unmanufactured",1877,17211
Import,"Tobacco, unmanufactured",1878,17313
Import,"Tobacco, unmanufactured",1879,12962
Import,"Tobacco, unmanufactured",1880,13259
Import,"Tobacco, unmanufactured",1881,14825
Import,"Tobacco, unmanufactured",1882,18226
Import,"Tobacco, unmanufactured",1883,22643
Import,"Tobacco, unmanufactured",1884,16598
Import,"Tobacco, unmanufactured",1885,17388
Import,"Tobacco, unmanufactured",1886,24461
Import,"Tobacco, unmanufactured",1887,15019
Import,"Tobacco, unmanufactured",1888,10939
Import,"Tobacco, unmanufactured",1889,20047
Import,"Tobacco, unmanufactured",1890,19740
Import,"Tobacco, unmanufactured",1891,19598
Import,"Tobacco, unmanufactured",1892,17885
Import,"Tobacco, unmanufactured",1893,19742
Import,"Tobacco, unmanufactured",1894,29565
Import,"Tobacco, unmanufactured",1895,22077
Import,"Tobacco, unmanufactured",1896,17771
Import,"Tobacco, unmanufactured",1897,11596
Import,"Tobacco, unmanufactured",1898,17561
Import,"Tobacco, unmanufactured",1899,18979
Import,"Tobacco, unmanufactured",1900,19684
Import,"Tobacco, unmanufactured",1901,23074
Import,"Tobacco, unmanufactured",1902,19272
Import,"Tobacco, unmanufactured",1903,19504
Import,"Tobacco, unmanufactured",1904,25284
Import,"Tobacco, unmanufactured",1905,22184
Import,"Tobacco, unmanufactured",1906,13627
Import,"Tobacco, unmanufactured",1907,23158
Import,"Tobacco, unmanufactured",1908,14479
Import,"Tobacco, unmanufactured",1909,18596
Import,"Tobacco, unmanufactured",1910,20111
Import,"Tobacco, unmanufactured",1911,22195
Import,"Tobacco, unmanufactured",1912,27480
Import,"Tobacco, unmanufactured",1913,27342
Import,"Tobacco, unmanufactured",1914,16183
Import,"Tobacco, unmanufactured",1915,18502
Import,"Tobacco, unmanufactured",1916,15192
Import,"Tobacco, unmanufactured",1917,18753
Import,"Tobacco, unmanufactured",1918,22593
Import,"Tobacco, unmanufactured",1919,31943
Import,"Tobacco, unmanufactured",1920,33411
Import,"Tobacco, unmanufactured",1921,19398
Import,"Tobacco, unmanufactured",1922,13273
Import,"Tobacco, unmanufactured",1923,32296
Import,"Tobacco, unmanufactured",1924,32820
Import,"Tobacco, unmanufactured",1925,25605
Import,"Tobacco, unmanufactured",1926,11684
Import,"Tobacco, unmanufactured",1927,23508
Import,"Tobacco, unmanufactured",1928,30915
Import,"Tobacco, unmanufactured",1929,30580
Import,"Tobacco, unmanufactured",1930,25880
Import,"Tobacco, unmanufactured",1931,29670
Import,"Tobacco, unmanufactured",1932,40010
Import,"Tobacco, unmanufactured",1933,28645
Import,"Tobacco, unmanufactured",1934,18060
Import,"Tobacco, unmanufactured",1935,26754
Import,"Tobacco, unmanufactured",1936,23348.8
Import,"Tobacco, unmanufactured",1937,19011.600000000002
Import,"Tobacco, unmanufactured",1938,14674.4
Import,"Tobacco, unmanufactured",1939,15064
Import,"Tobacco, unmanufactured",1940,6000
Import,"Tobacco, unmanufactured",1941,7650
Import,"Tobacco, unmanufactured",1942,9300
Import,"Tobacco, unmanufactured",1943,10950
Import,"Tobacco, unmanufactured",1944,20253
Import,"Tobacco, unmanufactured",1945,14250
Import,"Tobacco, unmanufactured",1946,14500
Import,"Tobacco, unmanufactured",1947,25800
Import,"Tobacco, unmanufactured",1948,16500
Import,"Tobacco, unmanufactured",1949,19700
Import,"Tobacco, unmanufactured",1950,25600
Import,"Tobacco, unmanufactured",1951,21300
Import,"Tobacco, unmanufactured",1952,25500
Import,"Tobacco, unmanufactured",1953,22800
Import,"Tobacco, unmanufactured",1954,16200
Import,"Tobacco, unmanufactured",1955,23900
Import,"Tobacco, unmanufactured",1956,22700
Import,"Tobacco, unmanufactured",1957,21200
Import,"Tobacco, unmanufactured",1958,29300
Import,"Tobacco, unmanufactured",1959,24300
Import,"Tobacco, unmanufactured",1960,28723
Import,Tomatoes,1928,2300
Import,Tomatoes,1929,2500
Import,Tomatoes,1930,4262.6
Import,Tomatoes,1931,3659.2
Import,Tomatoes,1932,1344.2
Import,Tomatoes,1933,2069.7000000000003
Import,Tomatoes,1934,1223.3
Import,Tomatoes,1935,1029.1999999999998
Import,Tomatoes,1959,3
Import,Tomatoes,1960,2
Import,"Walnuts, with shell",1930,0.7
Import,"Walnuts, with shell",1931,0.6
Import,"Walnuts, with shell",1933,0.2
Import,"Walnuts, with shell",1934,5.1000000000000005
Import,"Walnuts, with shell",1935,14.5
Import,Wheat,1860,165736.41399895799
Import,Wheat,1861,165736.41399895799
Import,Wheat,1862,165736.41399895799
Import,Wheat,1863,165736.41399895799
Import,Wheat,1864,165736.41399895799
Import,Wheat,1865,165736.41399895799
Import,Wheat,1866,165736.41399895799
Import,Wheat,1867,34111.4021954127
Import,Wheat,1868,478752.541432083
Import,Wheat,1869,188627.12636729298
Import,Wheat,1870,62591
Import,Wheat,1871,64599.99999999999
Import,Wheat,1872,48299.3333333333
Import,Wheat,1873,31998.6666666667
Import,Wheat,1874,15698
Import,Wheat,1875,22380
Import,Wheat,1876,15791.5
Import,Wheat,1877,9203
Import,Wheat,1878,60192
Import,Wheat,1879,45051.5
Import,Wheat,1880,29911
Import,Wheat,1881,19976
Import,Wheat,1882,275723
Import,Wheat,1883,44524
Import,Wheat,1884,53994
Import,Wheat,1885,101922.5
Import,Wheat,1886,149851
Import,Wheat,1887,134000
Import,Wheat,1888,139656
Import,Wheat,1889,145312
Import,Wheat,1890,160387
Import,Wheat,1891,246480
Import,Wheat,1892,332573
Import,Wheat,1893,418666
Import,Wheat,1894,424825
Import,Wheat,1895,306139.5
Import,Wheat,1896,187454
Import,Wheat,1897,141729
Import,Wheat,1898,54476
Import,Wheat,1899,373406
Import,Wheat,1900,232625
Import,Wheat,1901,143512
Import,Wheat,1902,69579
Import,Wheat,1903,90790
Import,Wheat,1904,222950
Import,Wheat,1905,884980
Import,Wheat,1906,525610
Import,Wheat,1907,119770
Import,Wheat,1908,78980
Import,Wheat,1909,96080
Import,Wheat,1910,161460
Import,Wheat,1911,134100
Import,Wheat,1912,41990
Import,Wheat,1913,174310
Import,Wheat,1914,422610
Import,Wheat,1915,371420
Import,Wheat,1916,315040
Import,Wheat,1917,50560
Import,Wheat,1918,187610
Import,Wheat,1919,356120
Import,Wheat,1920,489785.1
Import,Wheat,1921,465880
Import,Wheat,1922,125100
Import,Wheat,1923,2
Import,Wheat,1924,2
Import,Wheat,1925,37610
Import,Wheat,1926,130400
Import,Wheat,1927,223200
Import,Wheat,1928,316000
Import,Wheat,1929,343300
Import,Wheat,1930,5380
Import,Wheat,1931,1590
Import,Wheat,1932,292410
Import,Wheat,1933,0.9
Import,Wheat,1934,2.9
Import,Wheat,1935,810
Import,Wheat,1936,135451.2
Import,Wheat,1937,270088.39999999997
Import,Wheat,1938,404725.6
Import,Wheat,1939,364650
Import,Wheat,1940,674030
Import,Wheat,1941,448540
Import,Wheat,1942,305530
Import,Wheat,1943,419760
Import,Wheat,1944,341570
Import,Wheat,1945,407580
Import,Wheat,1946,265800
Import,Wheat,1947,323700
Import,Wheat,1948,352800
Import,Wheat,1949,299300
Import,Wheat,1950,258500
Import,Wheat,1951,184500
Import,Wheat,1952,21300
Import,Wheat,1953,509600
Import,Wheat,1954,716300
Import,Wheat,1955,46900
Import,Wheat,1956,55200
Import,Wheat,1957,139700
Import,Wheat,1958,9000
Import,Wheat,1959,12900
Import,Wheat,1960,319733
Import,Wine,1860,175
Import,Wine,1861,186.6
Import,Wine,1862,198.2
Import,Wine,1863,209.79999999999998
Import,Wine,1864,221.4
Import,Wine,1865,233
Import,Wine,1866,227.39999999999998
Import,Wine,1867,221.8
Import,Wine,1868,216.20000000000002
Import,Wine,1869,210.60000000000002
Import,Wine,1870,205
Import,Wine,1871,224.75
Import,Wine,1872,244.5
Import,Wine,1873,264.25
Import,Wine,1874,284
Import,Wine,1875,300.666666666667
Import,Wine,1876,317.33333333333303
Import,Wine,1877,334
Import,Wine,1878,445
Import,Wine,1879,556
Import,Wine,1880,667
Import,Wine,1881,1206.6666666666702
Import,Wine,1882,1746.33333333333
Import,Wine,1883,2286
Import,Wine,1884,923
Import,Wine,1885,2087
Import,Wine,1886,3251
Import,Wine,1887,2963.6666666666697
Import,Wine,1888,2676.33333333333
Import,Wine,1889,2389
Import,Wine,1890,10709
Import,Wine,1891,7210.66666666667
Import,Wine,1892,3712.33333333333
Import,Wine,1893,214
Import,Wine,1894,248
Import,Wine,1895,246
Import,Wine,1896,244
Import,Wine,1897,223
Import,Wine,1898,224
Import,Wine,1899,225
Import,Wine,1900,235
Import,Wine,1901,290
Import,Wine,1902,307
Import,Wine,1903,272.5
Import,Wine,1904,238
Import,Wine,1905,253
Import,Wine,1906,253.24999999999997
Import,Wine,1907,253.5
Import,Wine,1908,253.74999999999997
Import,Wine,1909,254
Import,Wine,1910,281
Import,Wine,1911,368
Import,Wine,1912,314
Import,Wine,1913,267
Import,Wine,1914,220
Import,Wine,1915,240
Import,Wine,1916,341
Import,Wine,1917,364
Import,Wine,1918,297
Import,Wine,1919,380
Import,Wine,1920,577
Import,Wine,1921,540.307692307692
Import,Wine,1922,503.61538461538504
Import,Wine,1923,466.923076923077
Import,Wine,1924,430.230769230769
Import,Wine,1925,393.538461538462
Import,Wine,1926,454.608
Import,Wine,1927,387.4992
Import,Wine,1928,274.9296
Import,Wine,1929,367.22880000000004
