chaudhary_country_num,chaudhary_country,land_use_type,intensity,cf_mean,cf_lo,cf_hi
204,SAN_MARINO,pasture,light,9.059004783709178e-14,4.9577497846353345e-14,1.4360135755789992e-13
204,SAN_MARINO,pasture,intense,9.693599995897969e-14,5.2809449591642747e-14,1.486479990276891e-13
204,SAN_MARINO,crop,minimal,8.688637474571587e-14,4.526657353679644e-14,1.410913966411939e-13
204,SAN_MARINO,crop,light,9.580304188430702e-14,5.193583821572058e-14,1.4788180132264433e-13
204,SAN_MARINO,crop,intense,9.707564113966152e-14,5.5685227956014695e-14,1.4795615145646597e-13
205,SINGAPORE,pasture,minimal,9.465046481085454e-13,7.817230145570244e-13,1.173224223328351e-12
205,SINGAPORE,pasture,light,9.847436851228843e-13,8.230920198823456e-13,1.2080345053435022e-12
205,SINGAPORE,pasture,intense,1.019190532864364e-12,8.375340130626281e-13,1.2550339990055698e-12
205,SINGAPORE,crop,minimal,8.608228130650302e-13,6.541474356179854e-13,1.1132017739633421e-12
205,SINGAPORE,crop,light,9.320694197318585e-13,7.022707761549204e-13,1.195961061197138e-12
205,SINGAPORE,crop,intense,9.444518090650686e-13,7.324269606117807e-13,1.1972214327639926e-12
206,SOMALIA,pasture,minimal,1.3067569032926578e-13,1.0492217154654199e-13,1.6573822152914265e-13
206,SOMALIA,pasture,light,1.3208763145821994e-13,1.066442675757748e-13,1.6671358903416932e-13
206,SOMALIA,pasture,intense,1.3317004589325637e-13,1.0719347431603193e-13,1.677535384390877e-13
206,SOMALIA,crop,minimal,1.2500274135062825e-13,9.47596089151831e-14,1.6245286993789025e-13
206,SOMALIA,crop,light,1.2857871590061541e-13,9.798878508568582e-14,1.6536571864216333e-13
206,SOMALIA,crop,intense,1.2913839583191349e-13,9.987019191905354e-14,1.654046842946581e-13
207,SPAIN,pasture,minimal,1.291266002814961e-13,6.428439520952517e-14,2.0808308949156925e-13
207,SPAIN,pasture,light,1.5014519708186735e-13,8.786431735181835e-14,2.2448039621324591e-13
207,SPAIN,pasture,intense,1.6763619941839677e-13,9.569544499175762e-14,2.445142445645709e-13
207,SPAIN,crop,minimal,1.3763803300171805e-13,7.3924176700212e-14,2.1412321745361907e-13
207,SPAIN,crop,light,1.6198297459608109e-13,9.03729212319011e-14,2.393727489732769e-13
207,SPAIN,crop,intense,1.65968392893528e-13,1.0022516939685907e-13,2.3973190606967717e-13
208,SERBIA,pasture,minimal,3.831707297210172e-14,2.522554717125078e-14,5.3085127286032676e-14
208,SERBIA,pasture,light,4.225528821180422e-14,2.966736805325663e-14,5.639800189278571e-14
208,SERBIA,pasture,intense,4.579268676120661e-14,3.121709949022873e-14,6.085377049699612e-14
208,SERBIA,crop,minimal,3.6564575732399727e-14,2.335499184870966e-14,5.1472448240146963e-14
208,SERBIA,crop,light,4.2139621136660745e-14,2.6971926355761474e-14,5.786156912266501e-14
208,SERBIA,crop,intense,4.310340770241292e-14,2.9236520367287376e-14,5.795795295257558e-14
209,ST__LUCIA,pasture,minimal,1.2838896197812515e-11,1.0231237454898368e-11,1.6045021420997583e-11
209,ST__LUCIA,pasture,light,1.352302619082469e-11,1.086854970551521e-11,1.6697976539233464e-11
209,ST__LUCIA,pasture,intense,1.4126821132728676e-11,1.1086026203958674e-11,1.7559354202487743e-11
209,ST__LUCIA,crop,minimal,1.2506721060123526e-11,9.804649519906633e-12,1.5835868910162266e-11
209,ST__LUCIA,crop,light,1.348453050925711e-11,1.0257626601005997e-11,1.705476119622368e-11
209,ST__LUCIA,crop,intense,1.365183059165562e-11,1.0606344418384967e-11,1.7073024742383513e-11
210,SUDAN,pasture,minimal,3.292090592246616e-14,2.5019667945880447e-14,4.476557873719755e-14
210,SUDAN,pasture,light,3.314176407343135e-14,2.5294091851241745e-14,4.4921285969531297e-14
210,SUDAN,pasture,intense,3.330714613972e-14,2.5380931620737624e-14,4.508342763092331e-14
210,SUDAN,crop,minimal,3.168036265855604e-14,2.230270033949158e-14,4.426261690861241e-14
210,SUDAN,crop,light,3.247297812811144e-14,2.3114555347128206e-14,4.4789840228935684e-14
210,SUDAN,crop,intense,3.258929285645749e-14,2.357646051139536e-14,4.479620093903752e-14
211,SVALBARD,pasture,minimal,1.8659635038859046e-15,1.6542193562890468e-15,2.0720061413251856e-15
211,SVALBARD,pasture,light,1.898000754682741e-15,1.6914121860250745e-15,2.096417969597855e-15
211,SVALBARD,pasture,intense,1.9262796396793437e-15,1.7041110289797277e-15,2.128620611883112e-15
211,SVALBARD,crop,minimal,1.8188343770026327e-15,1.5861746847534784e-15,2.0407153990972814e-15
211,SVALBARD,crop,light,1.8732421464258847e-15,1.6248425086803185e-15,2.0952131705171928e-15
211,SVALBARD,crop,intense,1.8825206106164975e-15,1.6485858010860073e-15,2.0960247199201563e-15
212,SWEDEN,pasture,minimal,1.0257052334242612e-14,8.134878654514461e-15,1.2727116068424171e-14
212,SWEDEN,pasture,light,1.0658292592494653e-14,8.640581026579645e-15,1.3042502598177477e-14
212,SWEDEN,pasture,intense,1.1019855365753742e-14,8.817331690913942e-15,1.3468268071657204e-14
212,SWEDEN,crop,minimal,8.194612146199422e-15,5.671297405503503e-15,1.1038714110941937e-14
212,SWEDEN,crop,light,9.236790996282582e-15,6.3779461545450814e-15,1.2200336483870509e-14
212,SWEDEN,crop,intense,9.416946811913436e-15,6.820909113733095e-15,1.2217825173526545e-14
213,SOUTH_GEORGIA_AND_THE_SOUTH_SANDWICH_IS,pasture,minimal,0.0,0.0,0.0
213,SOUTH_GEORGIA_AND_THE_SOUTH_SANDWICH_IS,pasture,light,0.0,0.0,0.0
213,SOUTH_GEORGIA_AND_THE_SOUTH_SANDWICH_IS,pasture,intense,0.0,0.0,0.0
213,SOUTH_GEORGIA_AND_THE_SOUTH_SANDWICH_IS,crop,minimal,0.0,0.0,0.0
213,SOUTH_GEORGIA_AND_THE_SOUTH_SANDWICH_IS,crop,light,0.0,0.0,0.0
213,SOUTH_GEORGIA_AND_THE_SOUTH_SANDWICH_IS,crop,intense,0.0,0.0,0.0
214,SYRIA,pasture,minimal,6.500983460874489e-14,3.694268497095525e-14,1.0169323016756976e-13
214,SYRIA,pasture,light,7.028940186742726e-14,4.32957687159773e-14,1.049708307998185e-13
214,SYRIA,pasture,intense,7.401275583331812e-14,4.525915424662569e-14,1.0791269465961435e-13
214,SYRIA,crop,minimal,6.612217875919807e-14,3.6760133536271115e-14,1.0274432642454572e-13
214,SYRIA,crop,light,7.22536669175847e-14,4.1727099199768827e-14,1.0719414204734026e-13
214,SYRIA,crop,intense,7.312841535504067e-14,4.451955224362645e-14,1.0724284200161774e-13
215,SWITZERLAND,pasture,minimal,5.056548208240432e-14,3.060872941383455e-14,7.485686930220525e-14
215,SWITZERLAND,pasture,light,5.719292936508963e-14,3.736556430238833e-14,8.082553752395703e-14
215,SWITZERLAND,pasture,intense,6.316415903155597e-14,3.9726085769574035e-14,8.888364117684578e-14
215,SWITZERLAND,crop,minimal,5.2162220429739475e-14,3.218751501782589e-14,7.609529268544562e-14
215,SWITZERLAND,crop,light,6.040908605076953e-14,3.7114148292392674e-14,8.613848657700715e-14
215,SWITZERLAND,crop,intense,6.184040769153519e-14,4.020172366941846e-14,8.629102494885246e-14
216,UNITED_ARAB_EMIRATES,pasture,minimal,1.521249472663881e-14,9.765430497308851e-15,2.2561432697658807e-14
216,UNITED_ARAB_EMIRATES,pasture,light,1.6143188416251413e-14,1.0981672844153751e-14,2.31148258076688e-14
216,UNITED_ARAB_EMIRATES,pasture,intense,1.6799542329615248e-14,1.1357527887947056e-14,2.3611533096648646e-14
216,UNITED_ARAB_EMIRATES,crop,minimal,1.5426734435161902e-14,9.702397460778861e-15,2.275561881182667e-14
216,UNITED_ARAB_EMIRATES,crop,light,1.6499283199513164e-14,1.0659835179816741e-14,2.349616408556596e-14
216,UNITED_ARAB_EMIRATES,crop,intense,1.6652336283135232e-14,1.1198104022193609e-14,2.3504272219790092e-14
217,TRINIDAD_AND_TOBAGO,pasture,minimal,3.990464754315813e-12,2.6485409997021642e-12,5.549376355472234e-12
217,TRINIDAD_AND_TOBAGO,pasture,light,4.4838676271718825e-12,3.1637222870519027e-12,5.980996777318188e-12
217,TRINIDAD_AND_TOBAGO,pasture,intense,4.919317424537629e-12,3.33948845054632e-12,6.550399934728103e-12
217,TRINIDAD_AND_TOBAGO,crop,minimal,4.2583577477097925e-12,2.945828734528279e-12,5.75938797439957e-12
217,TRINIDAD_AND_TOBAGO,crop,light,4.826022613545149e-12,3.2920289822265288e-12,6.4326612966974165e-12
217,TRINIDAD_AND_TOBAGO,crop,intense,4.923399104359591e-12,3.5057308130372594e-12,6.442792440056162e-12
218,THAILAND,pasture,minimal,3.22261903958363e-13,2.644790884095663e-13,4.022140025098106e-13
218,THAILAND,pasture,light,3.3515745030703446e-13,2.784001786086599e-13,4.1415543596779535e-13
218,THAILAND,pasture,intense,3.4677428032984956e-13,2.8326035996589413e-13,4.3027823330792737e-13
218,THAILAND,crop,minimal,2.7602038883780913e-13,2.0019031622852333e-13,3.6827110050165857e-13
218,THAILAND,crop,light,3.044024733211402e-13,2.1917980122844012e-13,4.014644737710411e-13
218,THAILAND,crop,intense,3.0932992306808703e-13,2.3108022860144653e-13,4.0196893104228567e-13
219,TAJIKISTAN,pasture,minimal,4.5303237213818525e-14,3.298660264100247e-14,6.149481318989723e-14
219,TAJIKISTAN,pasture,light,4.6471641691969365e-14,3.440705840702512e-14,6.222276927177007e-14
219,TAJIKISTAN,pasture,intense,4.7295680526473726e-14,3.4846154831256306e-14,6.28761569831563e-14
219,TAJIKISTAN,crop,minimal,4.503489478271581e-14,3.1745111316297125e-14,6.15571536504877e-14
219,TAJIKISTAN,crop,light,4.6625288370848505e-14,3.3136151140278493e-14,6.265563835396089e-14
219,TAJIKISTAN,crop,intense,4.685174960860311e-14,3.3918331384112284e-14,6.266763452917651e-14
220,TURKS_AND_CAICOS_ISLANDS,pasture,minimal,1.2667551934984012e-12,9.650568372659353e-13,1.6460667490931877e-12
220,TURKS_AND_CAICOS_ISLANDS,pasture,light,1.3524491318253583e-12,1.0297042022147566e-12,1.731950173682397e-12
220,TURKS_AND_CAICOS_ISLANDS,pasture,intense,1.4294110719932674e-12,1.0517591724740645e-12,1.8452491457097776e-12
220,TURKS_AND_CAICOS_ISLANDS,crop,minimal,1.2862794047279254e-12,9.587875265975778e-13,1.6702017381456709e-12
220,TURKS_AND_CAICOS_ISLANDS,crop,light,1.391818141037241e-12,1.0090380860440345e-12,1.8108815441103336e-12
220,TURKS_AND_CAICOS_ISLANDS,crop,intense,1.410357556970993e-12,1.0398820070918592e-12,1.8129972886883315e-12
221,TONGA,pasture,minimal,5.735153798655048e-12,2.7768587188209382e-12,9.225173307251594e-12
221,TONGA,pasture,light,6.9988272157043995e-12,4.131599964997877e-12,1.0323261468523041e-11
221,TONGA,pasture,intense,8.114038131255528e-12,4.5937396945790274e-12,1.1771888263412114e-11
221,TONGA,crop,minimal,6.564840373340986e-12,3.744200102183094e-12,9.862129067037345e-12
221,TONGA,crop,light,7.978026917367539e-12,4.6301431037131456e-12,1.1535949126219506e-11
221,TONGA,crop,intense,8.22095419924604e-12,5.173860096569446e-12,1.1561175785527558e-11
222,TUNISIA,pasture,minimal,5.026912986722921e-14,3.107663291840483e-14,7.529659969232805e-14
222,TUNISIA,pasture,light,5.367134356975908e-14,3.4999759138256957e-14,7.759326446843196e-14
222,TUNISIA,pasture,intense,5.61721439629755e-14,3.623271039965545e-14,7.987982091919508e-14
222,TUNISIA,crop,minimal,5.05583980473342e-14,3.036738891281438e-14,7.561417208904985e-14
222,TUNISIA,crop,light,5.4624722347302703e-14,3.349794703475666e-14,7.8988666829527e-14
222,TUNISIA,crop,intense,5.5230006846172995e-14,3.528860482881095e-14,7.902996679921934e-14
223,TUVALU,pasture,minimal,7.190822055222838e-12,2.637739238864624e-12,1.393178144159214e-11
223,TUVALU,pasture,light,9.134334724391593e-12,4.616777100304888e-12,1.582791651325424e-11
223,TUVALU,pasture,intense,1.0849514015899082e-11,5.291881544393043e-12,1.8329347806449596e-11
223,TUVALU,crop,minimal,8.521989947299352e-12,4.1260231019769475e-12,1.5073147722112904e-11
223,TUVALU,crop,light,1.0682349368419234e-11,5.409955872228666e-12,1.794765367088669e-11
223,TUVALU,crop,intense,1.1053322982340596e-11,6.197921085771932e-12,1.7990981007554455e-11
224,TAIWAN,pasture,minimal,1.992625275665576e-12,1.489421654938361e-12,2.65282857089904e-12
224,TAIWAN,pasture,light,2.1360919971143025e-12,1.6078496890446296e-12,2.7966789255865393e-12
224,TAIWAN,pasture,intense,2.2627060341011253e-12,1.6482536116268822e-12,2.9864495682194735e-12
224,TAIWAN,crop,minimal,1.8786570488561275e-12,1.2938498884457874e-12,2.591853882987386e-12
224,TAIWAN,crop,light,2.0955459317079694e-12,1.4137713058499314e-12,2.8660440349365286e-12
224,TAIWAN,crop,intense,2.1326761485327686e-12,1.487389287274014e-12,2.870158116506223e-12
225,TURKMENISTAN,pasture,minimal,2.2325455732175117e-14,1.5742331659831267e-14,3.139646176529906e-14
225,TURKMENISTAN,pasture,light,2.3108192349234888e-14,1.6694725098231034e-14,3.1902716058882905e-14
225,TURKMENISTAN,pasture,intense,2.3660210934817853e-14,1.6989072194013797e-14,3.235711285018314e-14
225,TURKMENISTAN,crop,minimal,2.2113535865446653e-14,1.4808113356189598e-14,3.1443269706914774e-14
225,TURKMENISTAN,crop,light,2.3193218308589532e-14,1.5764551220012696e-14,3.2204979973348597e-14
225,TURKMENISTAN,crop,intense,2.3347024183488515e-14,1.6302328474814512e-14,3.2213302676959554e-14
226,TANZANIA__UNITED_REPUBLIC_OF,pasture,minimal,3.149048591787102e-13,2.545427883685205e-13,4.002064358714711e-13
226,TANZANIA__UNITED_REPUBLIC_OF,pasture,light,3.1955935057525467e-13,2.598589530560113e-13,4.0418706894561523e-13
226,TANZANIA__UNITED_REPUBLIC_OF,pasture,intense,3.2360341117123926e-13,2.6166121277260934e-13,4.0921903831766657e-13
226,TANZANIA__UNITED_REPUBLIC_OF,crop,minimal,2.8635047677124184e-13,2.113906202902211e-13,3.8092936086879686e-13
226,TANZANIA__UNITED_REPUBLIC_OF,crop,light,3.0045034733362807e-13,2.2225327175712745e-13,3.9516340399492617e-13
226,TANZANIA__UNITED_REPUBLIC_OF,crop,intense,3.0280874335181293e-13,2.288327862684002e-13,3.9536980510779954e-13
227,UGANDA,pasture,minimal,3.5125952343663666e-13,2.830566533086592e-13,4.5147351008858696e-13
227,UGANDA,pasture,light,3.5405326302650344e-13,2.8622342656425056e-13,4.5387187533527087e-13
227,UGANDA,pasture,intense,3.5638595140340394e-13,2.8728265045722553e-13,4.568091946612206e-13
227,UGANDA,crop,minimal,3.2923049247223313e-13,2.4659789935842614e-13,4.3764990377452384e-13
227,UGANDA,crop,light,3.393198149401657e-13,2.549828775944014e-13,4.4713249585018437e-13
227,UGANDA,crop,intense,3.409620883660873e-13,2.600062502032702e-13,4.472674098014548e-13
228,UNITED_KINGDOM,pasture,minimal,1.8726705409261517e-14,1.491109633059896e-14,2.2754839267583683e-14
228,UNITED_KINGDOM,pasture,light,1.9614541133751304e-14,1.593927909466372e-14,2.3487166597038776e-14
228,UNITED_KINGDOM,pasture,intense,2.03982533886299e-14,1.6290354659160165e-14,2.4453193370266878e-14
228,UNITED_KINGDOM,crop,minimal,1.47131261485395e-14,9.96994350439395e-15,1.971156434082404e-14
228,UNITED_KINGDOM,crop,light,1.6953416363517253e-14,1.1502166690230383e-14,2.21467835690334e-14
228,UNITED_KINGDOM,crop,intense,1.7334872342388334e-14,1.244305582798314e-14,2.2182915457832995e-14
229,UKRAINE,pasture,minimal,2.0060931535919145e-14,1.3826957691755108e-14,2.7236370944449834e-14
229,UKRAINE,pasture,light,2.139287809905904e-14,1.5311786750953406e-14,2.8379070287200254e-14
229,UKRAINE,pasture,intense,2.257397168022698e-14,1.582363469722188e-14,2.9901262603186314e-14
229,UKRAINE,crop,minimal,1.8458236108759152e-14,1.1732768527531029e-14,2.606459830452312e-14
229,UKRAINE,crop,light,2.0677403714673974e-14,1.3208965408297408e-14,2.853596621999696e-14
229,UKRAINE,crop,intense,2.105237380611819e-14,1.4115147411741919e-14,2.8572621951107215e-14
230,UNITED_STATES,pasture,minimal,7.668467641807896e-14,6.103506238351605e-14,9.547451486113245e-14
230,UNITED_STATES,pasture,light,7.906389266228374e-14,6.378027775523718e-14,9.726603710611964e-14
230,UNITED_STATES,pasture,intense,8.103833344143474e-14,6.469319584180554e-14,9.945508893625222e-14
230,UNITED_STATES,crop,minimal,7.50336762436466e-14,5.851417434376279e-14,9.40727984266528e-14
230,UNITED_STATES,crop,light,7.832779949060156e-14,6.087974725526099e-14,9.737423771440259e-14
230,UNITED_STATES,crop,intense,7.887119447664056e-14,6.23072295858171e-14,9.742176489308039e-14
231,BURKINA_FASO,pasture,minimal,5.181284980409448e-14,3.7038181959517607e-14,7.335159286922286e-14
231,BURKINA_FASO,pasture,light,5.274203352875344e-14,3.8174407514432786e-14,7.39349320149026e-14
231,BURKINA_FASO,pasture,intense,5.339732916503631e-14,3.8525551347093744e-14,7.445851755524728e-14
231,BURKINA_FASO,crop,minimal,5.041597907663528e-14,3.34783544841539e-14,7.296213671482387e-14
231,BURKINA_FASO,crop,light,5.2216124168672006e-14,3.519060035215111e-14,7.412532404164714e-14
231,BURKINA_FASO,crop,intense,5.247202719074279e-14,3.615344864286767e-14,7.413798605644358e-14
232,URUGUAY,pasture,minimal,1.464026187569425e-13,1.170731078527413e-13,1.841882840822773e-13
232,URUGUAY,pasture,light,1.4732375612386944e-13,1.1832028270164718e-13,1.8473033320681772e-13
232,URUGUAY,pasture,intense,1.4797388581140284e-13,1.1870587629461324e-13,1.8521842081345037e-13
232,URUGUAY,crop,minimal,1.4691749796131676e-13,1.1748594147314971e-13,1.8450690447811144e-13
232,URUGUAY,crop,light,1.478427282893808e-13,1.1835627804486555e-13,1.851507938670979e-13
232,URUGUAY,crop,intense,1.4797492565632403e-13,1.1884567546885727e-13,1.8515787983181977e-13
233,UZBEKISTAN,pasture,minimal,2.376177029711805e-14,1.7422868202385425e-14,3.211753721263783e-14
233,UZBEKISTAN,pasture,light,2.4407076563377492e-14,1.8231403323227938e-14,3.2523103912301525e-14
233,UZBEKISTAN,pasture,intense,2.486217921651487e-14,1.8481307076031435e-14,3.2887126724989185e-14
233,UZBEKISTAN,crop,minimal,2.35272949192671e-14,1.6500097961725558e-14,3.213576889534646e-14
233,UZBEKISTAN,crop,light,2.4444551326265864e-14,1.7342360166909096e-14,3.275839099229704e-14
233,UZBEKISTAN,crop,intense,2.4575168031779722e-14,1.781595464689386e-14,3.2765190970282067e-14
234,ST__VINCENT_AND_THE_GRENADINES,pasture,minimal,1.0299756284313432e-11,8.187406100387098e-12,1.2902405432626203e-11
234,ST__VINCENT_AND_THE_GRENADINES,pasture,light,1.0861490307823047e-11,8.707996082077125e-12,1.3438467666376367e-11
234,ST__VINCENT_AND_THE_GRENADINES,pasture,intense,1.135726142899598e-11,8.885641669099404e-12,1.4145640477145618e-11
234,ST__VINCENT_AND_THE_GRENADINES,crop,minimal,1.000285794542043e-11,7.803765750194789e-12,1.2713186467839298e-11
234,ST__VINCENT_AND_THE_GRENADINES,crop,light,1.0812248945158879e-11,8.178066005527763e-12,1.3720529256367833e-11
234,ST__VINCENT_AND_THE_GRENADINES,crop,intense,1.0950728001595536e-11,8.466301394655058e-12,1.3735621833436856e-11
235,VENEZUELA,pasture,minimal,4.81183019644493e-13,4.0172145620790644e-13,5.971296026210523e-13
235,VENEZUELA,pasture,light,4.916783876231854e-13,4.117154458118376e-13,6.07134375592054e-13
235,VENEZUELA,pasture,intense,5.008611624686932e-13,4.151393749451912e-13,6.202252150184832e-13
235,VENEZUELA,crop,minimal,4.827959446428093e-13,4.0001889430418533e-13,5.995320961381442e-13
235,VENEZUELA,crop,light,4.958251103238919e-13,4.0779178132565107e-13,6.159144635232285e-13
235,VENEZUELA,crop,intense,4.980510434795198e-13,4.1259033254718793e-13,6.161603494778209e-13
236,BRITISH_VIRGIN_ISLANDS,pasture,minimal,5.068979012131897e-12,3.728882164378244e-12,6.846452486774262e-12
236,BRITISH_VIRGIN_ISLANDS,pasture,light,5.463065320086582e-12,4.053601092714311e-12,7.24235920594097e-12
236,BRITISH_VIRGIN_ISLANDS,pasture,intense,5.8108629681467596e-12,4.1643920891142666e-12,7.764645514831307e-12
236,BRITISH_VIRGIN_ISLANDS,crop,minimal,4.948549727034371e-12,3.471680799441946e-12,6.798091061657387e-12
236,BRITISH_VIRGIN_ISLANDS,crop,light,5.492354187424542e-12,3.758258287060747e-12,7.50729983648663e-12
236,BRITISH_VIRGIN_ISLANDS,crop,intense,5.585490085018281e-12,3.934177213582471e-12,7.51794740424223e-12
237,VIETNAM,pasture,minimal,5.576084364118694e-13,4.583723565238269e-13,6.922895312199039e-13
237,VIETNAM,pasture,light,5.797436063469998e-13,4.828660677265333e-13,7.122052757477592e-13
237,VIETNAM,pasture,intense,5.996840290844098e-13,4.914176876659464e-13,7.39094549578393e-13
237,VIETNAM,crop,minimal,4.892842427081613e-13,3.634067589635088e-13,6.419037015715616e-13
237,VIETNAM,crop,light,5.352340360947026e-13,3.944429190031237e-13,6.950244217923982e-13
237,VIETNAM,crop,intense,5.432127424203099e-13,4.1389256054848896e-13,6.958318959124909e-13
238,VIRGIN_ISLANDS,pasture,minimal,6.370436240419871e-12,4.4029936380254266e-12,9.198341160977968e-12
238,VIRGIN_ISLANDS,pasture,light,7.005161707509825e-12,4.957692477919098e-12,9.851955223311001e-12
238,VIRGIN_ISLANDS,pasture,intense,7.565330064620274e-12,5.14694143362219e-12,1.0714214520354308e-11
238,VIRGIN_ISLANDS,crop,minimal,6.322083865189235e-12,4.208066688730979e-12,9.230712191308001e-12
238,VIRGIN_ISLANDS,crop,light,7.158513306493645e-12,4.660603776314566e-12,1.0358892178269732e-11
238,VIRGIN_ISLANDS,crop,intense,7.301837080503394e-12,4.938384126483719e-12,1.0375843423059584e-11
239,NAMIBIA,pasture,minimal,6.732578139747369e-14,5.045418783602328e-14,9.269946634018674e-14
239,NAMIBIA,pasture,light,6.899531965449173e-14,5.2456003019928095e-14,9.388142362957705e-14
239,NAMIBIA,pasture,intense,7.017391409497372e-14,5.3074653090223527e-14,9.494230882622779e-14
239,NAMIBIA,crop,minimal,6.673559185064456e-14,4.758372784128204e-14,9.28847607755376e-14
239,NAMIBIA,crop,light,6.910062359850575e-14,4.980586781578001e-14,9.461419019715646e-14
239,NAMIBIA,crop,intense,6.943792840157366e-14,5.105533781319273e-14,9.463309548930264e-14
240,WEST_BANK,pasture,minimal,1.2130977706636148e-13,6.335392266757365e-14,1.989632477312174e-13
240,WEST_BANK,pasture,light,1.3261640101826248e-13,7.636264464391667e-14,2.0622249972246281e-13
240,WEST_BANK,pasture,intense,1.405902602500948e-13,8.038288601931557e-14,2.127381597238196e-13
240,WEST_BANK,crop,minimal,1.24988589424002e-13,6.526101108357795e-14,2.0186099306091483e-13
240,WEST_BANK,crop,light,1.375325429248647e-13,7.4898678920355e-14,2.1134960519127003e-13
240,WEST_BANK,crop,intense,1.3932289873488992e-13,8.031686839057936e-14,2.1145351879238156e-13
241,WALLIS_AND_FUTUNA,pasture,minimal,3.2002070851156572e-12,2.3273559917262677e-12,4.177093604496204e-12
241,WALLIS_AND_FUTUNA,pasture,light,3.5405610266816564e-12,2.7270830506786785e-12,4.461530863587039e-12
241,WALLIS_AND_FUTUNA,pasture,intense,3.8409303141308965e-12,2.863444557104816e-12,4.836767283316464e-12
241,WALLIS_AND_FUTUNA,crop,minimal,3.07633201324468e-12,2.1546949806258662e-12,4.094603702992859e-12
241,WALLIS_AND_FUTUNA,crop,light,3.5511929455100427e-12,2.485671946078976e-12,4.622284465625988e-12
241,WALLIS_AND_FUTUNA,crop,intense,3.6325557049267107e-12,2.688828158029216e-12,4.630207531711497e-12
242,WESTERN_SAHARA,pasture,minimal,1.2351033412004902e-14,8.599671371927971e-15,1.7562073897455768e-14
242,WESTERN_SAHARA,pasture,light,1.2788401274915134e-14,9.169689739341195e-15,1.7820695170233506e-14
242,WESTERN_SAHARA,pasture,intense,1.3096846484824727e-14,9.345842325286065e-15,1.8052825045456414e-14
242,WESTERN_SAHARA,crop,minimal,1.2421799881663888e-14,8.43870006770664e-15,1.765059686125809e-14
242,WESTERN_SAHARA,crop,light,1.2939371592965887e-14,8.91812496708908e-15,1.7998115554667553e-14
242,WESTERN_SAHARA,crop,intense,1.3013211974096918e-14,9.187664564050784e-15,1.8001920242923087e-14
243,WAKE_ISLAND,pasture,minimal,0.0,0.0,0.0
243,WAKE_ISLAND,pasture,light,0.0,0.0,0.0
243,WAKE_ISLAND,pasture,intense,0.0,0.0,0.0
243,WAKE_ISLAND,crop,minimal,0.0,0.0,0.0
243,WAKE_ISLAND,crop,light,0.0,0.0,0.0
243,WAKE_ISLAND,crop,intense,0.0,0.0,0.0
244,WESTERN_SAMOA,pasture,minimal,9.11305887302852e-12,7.020004220746164e-12,1.1306797898765119e-11
244,WESTERN_SAMOA,pasture,light,9.755749960178161e-12,7.711408745663031e-12,1.1835648170301608e-11
244,WESTERN_SAMOA,pasture,intense,1.0322936551579081e-11,7.94727054624491e-12,1.2533320714117516e-11
244,WESTERN_SAMOA,crop,minimal,9.112180947368777e-12,6.918046738479301e-12,1.133464761801521e-11
244,WESTERN_SAMOA,crop,light,9.945843344850549e-12,7.46075748866431e-12,1.224684176730485e-11
244,WESTERN_SAMOA,crop,intense,1.0088777871577628e-11,7.793867201039932e-12,1.2260556472252937e-11
245,SWAZILAND,pasture,minimal,1.8443095786416643e-13,1.3171479434890529e-13,2.621252093177784e-13
245,SWAZILAND,pasture,light,1.9164065580224402e-13,1.3934844340813373e-13,2.6835550596886877e-13
245,SWAZILAND,pasture,intense,1.976830858767195e-13,1.4190655130827421e-13,2.7604501930203973e-13
245,SWAZILAND,crop,minimal,1.7499800518787414e-13,1.1421896895023345e-13,2.569746407634177e-13
245,SWAZILAND,crop,light,1.8742000713984775e-13,1.233340561493457e-13,2.697653780589942e-13
245,SWAZILAND,crop,intense,1.8943268023912598e-13,1.287686887688078e-13,2.6994659821856197e-13
